client_name,policy_number,policy_status,policy_start_date,policy_end_date,product_group,account_exe_id,exe_name,branch_name,solution_group,income_class,amount,income_due_date,revenue_transaction_type,renewal_status,lapse_reason,last_updated_date,lapse_reason_clean,opportunity_name,opportunity_id,account_executive,premium_amount,revenue_amount,closing_date,stage,branch,specialty,product_sub_group,risk_details,invoice_number,invoice_date,global_attendees,meeting_date,employee_name,new_role2,new_budget,cross_sell_bugdet,renewal_budget
ABC,2018-L0116737-FWC,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2720.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,DB- Cyber Liability,OPP1900001138,Shivani Sharma,500000,75000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Cyber Liability Insurance,,,Samuel Allen,22-01-2020,,,,,
ABC,2018-L0116737-FWC,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2720.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Madison Robinson,21-01-2020,,,,,
ABC,2018-L0116737-FWC,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2720.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,David Hall,21-01-2020,,,,,
ABC,2018-L0116737-FWC,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2720.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Lily Young,21-01-2020,,,,,
ABC,2018-L0116737-FWC,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2720.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Samuel Allen,22-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,DB- Cyber Liability,OPP1900001138,Shivani Sharma,500000,75000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Cyber Liability Insurance,,,Madison Robinson,21-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,DB- Cyber Liability,OPP1900001138,Shivani Sharma,500000,75000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Cyber Liability Insurance,,,David Hall,21-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,DB- Cyber Liability,OPP1900001138,Shivani Sharma,500000,75000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Cyber Liability Insurance,,,Lily Young,21-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,DB- Cyber Liability,OPP1900001138,Shivani Sharma,500000,75000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Cyber Liability Insurance,,,Samuel Allen,22-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Madison Robinson,21-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,David Hall,21-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Lily Young,21-01-2020,,,,,
ABC,2018-L0116800-PBL,Inactive,23-06-2018,22-06-2019,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,375,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Samuel Allen,22-01-2020,,,,,
ABC,2019-F0673106-BSS,Active,23-06-2019,22-06-2020,Miscellaneous,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,15047.5,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
ABC,2019-L0138835-FWC,Active,23-06-2019,22-06-2020,Liability,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,2852.5,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
ABC,2019-L0139704-PBL,Active,23-06-2019,22-06-2020,Liability,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,495,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
ABC,505613,Active,25-04-2019,24-04-2020,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,9294.35,25-04-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II -  GMC,OPP1900001057,Shivani Sharma,0,75000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Madison Robinson,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II -  GMC,OPP1900001057,Shivani Sharma,0,75000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,David Hall,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II -  GMC,OPP1900001057,Shivani Sharma,0,75000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lily Young,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II -  GMC,OPP1900001057,Shivani Sharma,0,75000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Samuel Allen,22-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II - GPA,OPP1900001058,Shivani Sharma,0,25000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Personal Accident,,,Madison Robinson,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II - GPA,OPP1900001058,Shivani Sharma,0,25000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Personal Accident,,,David Hall,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II - GPA,OPP1900001058,Shivani Sharma,0,25000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Personal Accident,,,Lily Young,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,II - GPA,OPP1900001058,Shivani Sharma,0,25000,31-03-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Personal Accident,,,Samuel Allen,22-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,G R -GMC,OPP1900001072,Shivani Sharma,2000000,150000,31-05-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Madison Robinson,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,G R -GMC,OPP1900001072,Shivani Sharma,2000000,150000,31-05-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,David Hall,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,G R -GMC,OPP1900001072,Shivani Sharma,2000000,150000,31-05-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lily Young,21-01-2020,,,,,
ABC,FGP-24-18-7001720-01-000,Inactive,23-06-2018,22-06-2019,Employee Benefits,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,2440.25,23-06-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,G R -GMC,OPP1900001072,Shivani Sharma,2000000,150000,31-05-2020,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Samuel Allen,22-01-2020,,,,,
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,EL-Group Mediclaim,OPP1900001042,Animesh Rawat,8000000,400000,13-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,EL-Group Mediclaim,OPP1900001042,Animesh Rawat,8000000,400000,13-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,EL-Group Mediclaim,OPP1900001042,Animesh Rawat,8000000,400000,13-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,EL-Group Mediclaim,OPP1900001042,Animesh Rawat,8000000,400000,13-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,KB GMC,OPP1900001222,Animesh Rawat,2500000,125000,01-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,KB GMC,OPP1900001222,Animesh Rawat,2500000,125000,01-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,KB GMC,OPP1900001222,Animesh Rawat,2500000,125000,01-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,KB GMC,OPP1900001222,Animesh Rawat,2500000,125000,01-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sin GMC,OPP1900001366,Animesh Rawat,9500000,200000,30-09-2019,Negotiate,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sin GMC,OPP1900001366,Animesh Rawat,9500000,200000,30-09-2019,Negotiate,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sin GMC,OPP1900001366,Animesh Rawat,9500000,200000,30-09-2019,Negotiate,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sin GMC,OPP1900001366,Animesh Rawat,9500000,200000,30-09-2019,Negotiate,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Stem GMC,OPP1900001391,Animesh Rawat,0,100000,15-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Stem GMC,OPP1900001391,Animesh Rawat,0,100000,15-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Stem GMC,OPP1900001391,Animesh Rawat,0,100000,15-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Stem GMC,OPP1900001391,Animesh Rawat,0,100000,15-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
ABC,FGP-24-19-7003140-02-000,Active,23-06-2019,22-06-2020,Employee Benefits,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,1412.55,23-06-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,DS- Employees GMC,OPP1900001392,Animesh Rawat,6000000,300000,01-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
